"ids","names","popularity","followers","genres","first_release","last_release","num_releases","num_tracks","monthly_listeners","fuente","log_followers","log_monthly_listeners","z_monthly_listeners","z_followers","z_popularity","indice_demanda_digital","nivel_demanda_digital"
"2ncZ6eU0pqD6HnWCd0jC59","kiss the tiger",14,2910,"minneapolis indie",2016,2023,7,4,5691,"base_original",3.46404220543881,3.75526489141225,-0.326741165996615,-0.282465414485921,-0.599505373696531,-0.402903984726356,"demanda_baja"
"7lPAWlkHa5qi7j6eZbewg2","kites",0,388,"new england experimental",2003,2008,3,10,67,"base_original",2.58994960132571,1.83250891270624,-1.52014334875285,-0.950487904138385,-1.24823673806986,-1.2396226636537,"demanda_baja"
"5tHiL8SKSaZGMBUPIiSmX4","kitschkrieg",59,204219,"german hip hop, hamburg hip hop",2016,2023,19,5,1865226,"base_original",5.3100982718562,6.27073169343597,1.23454045550495,1.12837705657863,1.48570258321775,1.28287336510045,"demanda_media"
"1TjmRAj3JWRf7feuDKMrXM","kittens",6,3777," hip hop ",2015,2022,3,1,2491,"base_original",3.57726195358581,3.39654803798713,-0.549386931039084,-0.1959375824472,-0.970209010481293,-0.571844507989192,"demanda_baja"
"0EYASMyi33J1ywBDgei1II","kitty kallen",46,30101,"torch song",1960,2023,7,1,647766,"base_original",4.4785953514114,5.81141881943372,0.949457484772898,0.492903597067516,0.883309173442516,0.775223418427643,"demanda_media"
"2YkKzgHa7xT6aW8QaSsQMd","kitty kat",46,89033,"frauenrap, german hip hop",2009,2024,20,1,275023,"base_original",4.94955588521377,5.43937059424033,0.718537300956756,0.852833685525292,0.883309173442516,0.818226719974855,"demanda_media"
"2XONJ1JDnvyao9IbNq30AC","kitty montague",5,400," soul , pop , modern ",2020,2024,8,1,1683,"base_original",2.60314437262018,3.22634208716363,-0.655029121457633,-0.94040384218768,-1.01654696507939,-0.870659976241567,"demanda_baja"
"7blV5o2XsCVWaBHP8lqGyQ","kitty waters",0,16,"classic female blues",2015,2015,1,4,5,"base_original",1.23044892137827,0.778151250383644,-2.17455438663626,-1.98948197024673,-1.24823673806986,-1.80409103165095,"demanda_baja"
"1o9DLcwuOnOgWfqLKhhslj","kiva",21,4017,"neo-pagan",1990,2017,15,1,16212,"base_original",3.60400993241223,4.20986338270155,-0.0445842840050434,-0.175495524792538,-0.275139691509865,-0.165073166769149,"demanda_baja"
"3QQ78e2VpDnSq8FZCxASKW","kiwamu",12,1508,"japanese progressive house",2010,2018,9,2,3456,"base_original",3.17868923977559,3.53869937954241,-0.46115747125711,-0.500545509953006,-0.692181282892722,-0.551294754700946,"demanda_baja"
"5Tq5FnuXcmrg3prDP2oiJW","kiyoshi",22,2544,"high vibe",2009,2024,16,1,12368,"base_original",3.40568778667278,4.09233458952102,-0.11753119971961,-0.327062593232057,-0.228801736911769,-0.224465176621146,"demanda_baja"
"2IHoZ3RrDJIikMRsYgHjhy","kizo",66,1187517,"polish hip hop, polish trap",2017,2024,20,1,2652126,"base_original",6.07464020123705,6.42359431689661,1.32941811575934,1.71267579186756,1.81006826540442,1.61738739101044,"demanda_alta"
"0TW5M8RYADmgeCP1q523hf","kjartan lauritzen",46,28492,"norwegian hip hop, norwegian pop, norwegian pop rap",2015,2023,20,1,195760,"base_original",4.45473817808657,5.29172617484278,0.626898437610512,0.474670828313349,0.883309173442516,0.661626146455459,"demanda_media"
"2yPyb8pbz5zfNG3qYPHQLc","kjell karlsen big band",0,178,"norwegian jazz",2001,2001,1,10,111,"base_original",2.25285303097989,2.04921802267018,-1.38563791607273,-1.20811288473664,-1.24823673806986,-1.28066251295975,"demanda_baja"
"3QN8UBnzKTTXeeuKtLhwot","kkpa",5,1051,"swedish punk, trallpunk",1997,2023,11,6,778,"base_original",3.02201573981772,2.89153745767256,-0.862833221435222,-0.620282733459909,-1.01654696507939,-0.83322097332484,"demanda_baja"
"6WryDtkBNcwPbb1l7MGgBf","klapa nevera",5,31,"klapa",2015,2015,1,14,12,"base_original",1.50514997831991,1.11394335230684,-1.96613738945853,-1.77954256210529,-1.01654696507939,-1.5874089722144,"demanda_baja"
"5W8Z7MYHJ3JML7lWVUHcY2","klarinet",6,589,"indonesian indie rock",1999,2018,2,10,1591,"base_original",2.77085201164214,3.20194306340165,-0.670172929895699,-0.812233813032861,-0.970209010481293,-0.817538584469951,"demanda_baja"
"3hJyF50noqrm36ZjBid67k","klass murda",23,3622,"upstate ny rap",2015,2024,12,1,14078,"base_original",3.55906833403454,4.14857180893216,-0.0826262917954343,-0.209841998262234,-0.182463782313674,-0.158310690790447,"demanda_baja"
"422jd01IzMEFUs9hfaFRaA","klassique",1,145,"post-disco soul",2015,2015,1,1,329,"base_original",2.16435285578444,2.51851393987789,-1.09435874276277,-1.27574886185229,-1.20189878347177,-1.19066879602894,"demanda_baja"
"2xiTOSr9ymuHpWFAgSw6sR","klaudia gawlas",31,30030,"acid techno, dark techno, deep minimal techno",2013,2024,20,3,48316,"base_original",4.4775697939789,4.68409996112854,0.249761422941346,0.492119818065026,0.188239854471088,0.310040365159153,"demanda_media"
"1ioFubkyRW98rgJuAaQHUV","klaus & kinski",17,13682,"murcia indie, spanish indie pop, spanish noise pop",2008,2021,9,5,5886,"base_original",4.1361813269606,3.76989403581217,-0.317661255154017,0.231214769099876,-0.460491509902245,-0.182312665318795,"demanda_baja"
"4BeOmqjvuKxNPifwKFYYV3","klaus hill",0,69,"australian dance",2012,2012,1,3,111,"base_original",1.84509804001426,2.04921802267018,-1.38563791607273,-1.51973833832283,-1.24823673806986,-1.38453766415514,"demanda_baja"
"2to3ZaZpHnXNEvAYkbSpHs","klaus mitffoch",32,21038,"polish post-punk, polish rock",2003,2005,3,9,145392,"base_original",4.32302509361844,5.16254349775717,0.546718274076704,0.374009522872517,0.234577809069183,0.385101868672801,"demanda_media"
"1uFG5Tg7iA7wd56RchxvWw","klaus nomi",34,56040,"dark cabaret, experimental vocal",1981,2023,20,1,78240,"base_original",4.74850587626768,4.89343439254267,0.379689593828522,0.699181856315399,0.327253718265374,0.468708389469765,"demanda_media"
"0HLqp813o9kv2t8JtVLH4a","klaus thunemann",28,2606,"classical bassoon",1982,1999,17,15,44045,"base_original",3.41614103116833,4.6439064744551,0.224814422250727,-0.319073734408627,0.0492259906768021,-0.0150111071603659,"demanda_media"
"1CjvI1dBcZPfgd2PLD8pVj","kleiton & kledir",40,108165,"mpb, pop nacional antigas",1980,2023,20,1,193140,"base_original",5.03409076970905,5.2858744756628,0.623266447565207,0.917439201848494,0.605281445853945,0.715329031755882,"demanda_media"
"4bxZw0xty68JqIkiA9PWLR","klereherriekrew",6,962,"speedcore, uptempo hardcore",2016,2022,3,3,1263,"base_original",2.98362628712453,3.10174707394637,-0.732361847180891,-0.649621750451728,-0.970209010481293,-0.784064202704637,"demanda_baja"
"3EHIhKBG9cPcg0PtFk4uBL","klimt 1918",10,7103,"blackgaze, italogaze",2005,2017,8,3,2292,"base_original",3.85150295277054,3.36040405472994,-0.571820515430623,0.0136502280183116,-0.784857192088912,-0.447675826500408,"demanda_baja"
"0ykFMP02XHd3grYJDFK5kA","klooch",2,677,"ukrainian rock",2006,2021,8,6,304,"base_original",2.83122969386706,2.48429983934679,-1.11559450159387,-0.76609036163018,-1.15556082887367,-1.01241523069924,"demanda_baja"
"7dILBvovbvWfmIkl4ktoyy","klosterbrüder",0,871,"ostrock",2010,2020,2,3,463,"base_original",2.94051648493257,2.66651798055488,-1.00249667229893,-0.682568279518775,-1.24823673806986,-0.977767229962524,"demanda_baja"
"4CSD8L9KIPNIYFaUQPgENh","klovner i kamp",39,33240,"norwegian hip hop, norwegian rock",2000,2024,14,4,144516,"base_original",4.52167408033317,5.15991893755576,0.545089281158298,0.525826378486754,0.55894349125585,0.543286383633634,"demanda_media"
"4ouuOsxjfLQmULJ1yWjYbn","klue",5,1324," hip hop , house ",2015,2020,16,1,1046,"base_original",3.12221587827283,3.01994668167884,-0.783133119127774,-0.543705096674825,-1.01654696507939,-0.781128393627329,"demanda_baja"
"3q4qbeWVDpN7LcwU6db2a7","klyne",47,49699,"dutch r&b, indie soul",2015,2017,12,2,1143536,"base_original",4.69635638873333,6.05825022109482,1.10265900216637,0.659326776507071,0.929647128040612,0.897210968904684,"demanda_media"
"5xnTlx7dD4a5ygIoXjjU98","kmrt",3,254," dance ",2015,2024,20,2,858,"base_original",2.40654018043396,2.93399316383124,-0.836482122823987,-1.09065797009397,-1.10922287427558,-1.01212098906451,"demanda_baja"
"5blZUSGq0z7HhuSldSXV3a","kmru",26,13197,"african experimental, ambient, drone, fourth world, sound art",2020,2023,20,1,28399,"base_original",4.1205081240261,4.45331834004704,0.106521566511913,0.219236573659412,-0.0434499185193884,0.0941027405506456,"demanda_media"
"1ONhS8pN5UbzqoZlLF69kI","knapsack",34,14644,"future bass",2017,2020,19,1,36491,"base_original",4.16568937601762,4.56219766619176,0.174099993996809,0.253766201640432,0.327253718265374,0.251706637967538,"demanda_media"
"1UBc8Hb8c54RMdYT2cRonw","knights of the abyss",16,21614,"deathcore, melodic deathcore, melodic metalcore",2007,2023,9,2,5426,"base_original",4.33475523986967,3.73455982157948,-0.339592238002735,0.382974249797168,-0.506829464500341,-0.154482484235303,"demanda_baja"
"4wLgqkai4BYWNKbHcQJi7c","knipi",23,3326,"suomi rock",2018,2022,8,1,17690,"base_original",3.52205280086882,4.24775238249747,-0.0210676154523682,-0.238131001629633,-0.182463782313674,-0.147220799798558,"demanda_baja"
"2YoHhPouaTT96k3dUQ8WZK","knives",8,1125," house , punk ",2023,2024,6,1,2210,"base_original",3.05153839051533,3.34458874257871,-0.581636648237525,-0.597720141662023,-0.877533101285103,-0.685629963728217,"demanda_baja"
"5zx2slDKDXNn1e6779RzPd","knk",25,282483,"k-pop, k-pop boy group",2016,2020,11,4,35198,"base_original",5.45099385424928,4.54653032539146,0.164375702970733,1.23605605682227,-0.0897878731174836,0.436881295558506,"demanda_media"
"0sR0sGTiOykFU1JVXeHPJw","knogjärn",29,8994,"swedish alternative rock, varmland rock",2015,2023,9,5,22146,"base_original",3.95400116768157,4.34531490565231,0.0394867811417086,0.0919841624179406,0.0955639452748973,0.0756782962781822,"demanda_media"
"4Ci4iocESnJs9M0L5KpcGc","knowledge the pirate",25,11680,"boom bap, drumless hip hop",2010,2024,10,1,6673,"base_original",4.06748002393148,3.82438620231877,-0.283839453962239,0.178710016999329,-0.0897878731174836,-0.0649724366934643,"demanda_baja"
"4JTNOhqWSCSJWP3ThIt2Pv","knowne ghost",0,175,"charlotte nc indie",2016,2018,3,1,35,"base_original",2.24551266781415,1.55630250076729,-1.69157713366873,-1.21372273391493,-1.24823673806986,-1.38451220188451,"demanda_baja"
"5Q0U35b3jPog7fKRIdUEfJ","knugen faller",3,402,"swedish punk, umea hardcore",2007,2007,1,12,650,"base_original",2.60530504614111,2.81358098856819,-0.911218675137848,-0.938752554328723,-1.10922287427558,-0.986398034580716,"demanda_baja"
"5U6ke8yVf0nGkRCnzFa5S5","knut buen",10,1186,"hardingfele, norwegian folk",2011,2023,20,22,2407,"base_original",3.07445071895459,3.38165648258579,-0.558629713231632,-0.580209467603337,-0.784857192088912,-0.64123212430796,"demanda_baja"
"4czdPTdZFsj3Lj2kXVtOxe","ko-wreck technique",2,187,"deep idm",1999,1999,1,5,575,"base_original",2.27415784926368,2.76042248342321,-0.944212709105056,-1.1918307451961,-1.15556082887367,-1.09720142772494,"demanda_baja"
"1q7T9rFQ2a2ukA1PU51fo3","koba lad",66,3395837,"french hip hop, pop urbaine, rap francais",2018,2024,20,1,4313359,"base_original",6.53094696384982,6.63481570657833,1.46051747016656,2.06140678235012,1.81006826540442,1.77733083930703,"demanda_alta"
"1Y81Ch90opScfpMfN17lZb","kobaryo",41,42867,"j-core, rhythm game",2014,2024,20,1,113494,"base_original",4.63213322204048,5.05497672919222,0.479954515274696,0.610244425843487,0.65161940045204,0.580606113856741,"demanda_media"
"0d7DJzcGwqcagaZGF0ymYl","kobenz",29,5995,"zxc",2020,2023,14,1,46092,"base_original",3.77786162417624,4.6636349754503,0.237059364620393,-0.042629922891781,0.0955639452748973,0.0966644623345033,"demanda_media"
"35p36ovWoypVAikyXfwQmA","kobong",9,2701,"polish metal",1997,2018,2,16,963,"base_original",3.43168534468601,2.98407703390283,-0.80539643097008,-0.30719404229459,-0.831195146687007,-0.647928539983892,"demanda_baja"
"1tyBGMv2tpQtlbNkG57jYC","kochkraft durch kma",29,5041," rock , pop ",2015,2024,15,4,52612,"base_original",3.70260284134043,4.72109306603019,0.272722033973367,-0.100146208056104,0.0955639452748973,0.0893799237307199,"demanda_media"
"019N8MmzjydRlDJ8dtxPU8","kohala",35,3730," jazz , folk ",1998,2014,9,10,21178,"base_original",3.57182524904083,4.32590545035434,0.0274398617326752,-0.200092566585673,0.373591672863469,0.0669796560034903,"demanda_media"
"59KxLygTAzViRl5AcN5Zjf","kohana",5,560," country , rock ",2022,2022,1,9,740,"base_original",2.74896286125616,2.86981820797933,-0.876313767213673,-0.828962526522043,-1.01654696507939,-0.907274419605035,"demanda_baja"
"2AyMC7HowLT6ULLdKwJSZ2","kokayi",20,1419," rock ",2006,2024,20,1,579,"base_original",3.15228834438306,2.76342799356294,-0.942347270952338,-0.52072231019841,-0.32147764610796,-0.594849075752902,"demanda_baja"
"1owCC0eLSdPUND3qAAFEmv","kokiri",28,13743,"deep groove house, house, uk dance",2021,2024,20,1,62355,"base_original",4.13811314648717,4.79487824837626,0.318518483778778,0.232691156022296,0.0492259906768021,0.200145210159292,"demanda_media"
"24TysayU0G7Wp3v85zpOmL","kollision",22,6636,"atl trap",2015,2024,15,1,21039,"base_original",3.82197181764204,4.3230457354817,0.0256649147249088,-0.0089188479788723,-0.228801736911769,-0.0706852233885776,"demanda_baja"
"48emlsWEyTwX9Uxe7sd5fT","kolme seisoo vinossa",0,39,"finnish post-punk",2012,2012,1,1,33,"base_original",1.60205999132796,1.53147891704226,-1.70698445489376,-1.70547939321762,-1.24823673806986,-1.55356686206042,"demanda_baja"
"25dZ8CIDWsuV1DzOy5FDnP","kolompos",22,3316,"gyerekdalok, hungarian folk",2001,2020,8,1,8309,"base_original",3.52074547151948,3.91960102378411,-0.224742211760995,-0.239130123922434,-0.228801736911769,-0.230891357531733,"demanda_baja"
"2zHGt6jCzLGsz8CQBcevvK","kolumbus kris",6,499,"estonian rock",1994,2008,2,14,1245,"base_original",2.69897000433602,3.09551804232315,-0.736228037180001,-0.867169408250003,-0.970209010481293,-0.857868818637099,"demanda_baja"
"2uUghNtAEObc8bLkVwIjGx","kolya",4,1449,"emo punk, indie emo, midwest emo",2001,2023,4,5,848,"base_original",3.16136800223497,2.92890769024395,-0.839638537546725,-0.513783210593986,-1.06288491967748,-0.805435555939398,"demanda_baja"
"5NniPgOxuLeg3ydMIWj5UH","koma rewşen",19,20809,"kurdish folk, kurdish rock",1997,1997,1,11,20026,"base_original",4.31827208021163,4.30161589781952,0.0123639990989063,0.370377047509571,-0.367815600706055,0.00497514863414091,"demanda_media"
"1TTxbR4IGQmg9XhZ3XNHml","komah",2,501,"belgian metal",2013,2024,5,1,158,"base_original",2.70070371714502,2.20139712432045,-1.2911844991594,-0.865844423755727,-1.15556082887367,-1.1041965839296,"demanda_baja"
"4bhvWJFxlXDWeCbHbN6n4U","komara",2,1589,"brutal prog",2015,2015,1,10,285,"base_original",3.20139712432045,2.45636603312904,-1.13293225307255,-0.483191081489685,-1.15556082887367,-0.923894721145303,"demanda_baja"
"3dGFkvc3I1znXV41fYoaVG","komarken electronics",3,2441,"nu electro",2010,2018,4,6,535,"base_original",3.38774565960886,2.72916478969277,-0.963613506886446,-0.340774806714355,-1.10922287427558,-0.80453706262546,"demanda_baja"
"15O5c59UwrlPuzRwLddxXJ","komet",4,379," pop , modern ",2020,2024,6,1,1210,"base_original",2.57978359661681,3.08314414314305,-0.743908178838265,-0.958257240869414,-1.06288491967748,-0.921683446461721,"demanda_baja"
"2ESBtuNHbnfEqXZVGVJZTG","komety",23,7444,"polish punk",2003,2024,20,1,13587,"base_original",3.8718647020882,4.13315553819799,-0.0921947504807101,0.0292116301041439,-0.182463782313674,-0.0818156342300801,"demanda_baja"
"68RHz1ExombwfxIEhCnSek","komintern sect",19,5603,"french oi, oi",1983,2021,6,6,5259,"base_original",3.74849812661374,3.72098574415374,-0.348017297556927,-0.0650708824128966,-0.367815600706055,-0.260301260225293,"demanda_baja"
"60b8EbuSG0duErCOoko6s5","kompulsor",26,3752,"hands up",2007,2023,8,4,40231,"base_original",3.57437856441308,4.60457162261287,0.200400352776089,-0.19814120344198,-0.0434499185193884,-0.0137302563950931,"demanda_media"
"2wwfGusELjwQY2LkYDJAGS","komunal",24,14984,"indonesian indie, indonesian metal",2004,2022,4,2,12789,"base_original",4.17565674728166,4.10687054447865,-0.108509129021611,0.261383733393666,-0.136125827715579,0.00558292555215868,"demanda_media"
"2SHO0IPq0mfwPxwquNx8Qa","koncept jack$on",26,7069,"boom bap",2017,2023,20,1,17039,"base_original",3.8494194137969,4.23146959043068,-0.0311739002899005,0.0120578899915249,-0.0434499185193884,-0.0208553096059213,"demanda_media"
"2LKT9YGEiIoMAxtCjAJ6Sn","koniec świata",33,42833,"polish punk, polish reggae",2004,2021,12,1,51844,"base_original",4.63178863234224,4.71470687881347,0.268758301784609,0.609981074263752,0.280915763667278,0.386551713238546,"demanda_media"
"7vOufbjvxcUsF6orXmsdYI","koninklijke militaire kapel",15,957,"marsmuziek",1980,2006,19,9,4449,"base_original",2.98136550907854,3.64836001098093,-0.393094108890536,-0.651349542875239,-0.553167419098436,-0.532537023621404,"demanda_baja"
"3LI3cihuFovvK0FvPA7FaH","konsonans retro",3,376,"ukrainian folk",2010,2011,2,17,595,"base_original",2.57634135020579,2.77524625974024,-0.935011995541116,-0.960887966729196,-1.10922287427558,-1.00170761218196,"demanda_baja"
"7jYPXtaFNntRhw6Rl0NoGG","kontinum",5,840,"hypnotic techno",2019,2023,9,4,1311,"base_original",2.92479599579791,3.11793383503964,-0.722315166148871,-0.694582613287154,-1.01654696507939,-0.811148248171805,"demanda_baja"
"2hFsXJXHdxKW5PMAfx3y0L","kontroll csoport",10,3235,"hungarian folk, hungarian punk, hungarian rock",1983,2009,3,19,1730,"base_original",3.51000851294023,3.23829706787539,-0.647608991064473,-0.247335810331006,-0.784857192088912,-0.55993399782813,"demanda_baja"
"1cwJfCKm8Se3gqxAu80i4S","kontrollenhet",0,66,"swedish ebm",2018,2020,4,4,66,"base_original",1.82607480270083,1.82607480270083,-1.5241368253092,-1.53427678687116,-1.24823673806986,-1.43555011675007,"demanda_baja"
"19z3Is8jPDFmLphrQ2w2Du","konzerthaus kammerorchester berlin",58,3134,"chamber orchestra",2013,2015,5,2,1147229,"base_original",3.49623754516674,6.0596504952485,1.10352811413376,-0.257860228606243,1.43936462861966,0.761677504715726,"demanda_media"
"5bFB2ktquu1Y9l0IGXywEH","koohiar peik",3,105," folk , orchestral ",2018,2024,7,1,885,"base_original",2.02530586526477,2.94743372188705,-0.828139935100271,-1.38201508164244,-1.10922287427558,-1.1064592970061,"demanda_baja"
"1YZoBXQvocMaXJTpBTLMFK","kookwater",11,2883,"afrikaans",2014,2014,2,20,2669,"base_original",3.45999525604739,3.42651126136458,-0.530789575692349,-0.28555828267315,-0.738519237490817,-0.518289031952105,"demanda_baja"
"0o3nSvAzubeQu5hVOQyD6a","koop arponen",3,1162," pop ",2008,2010,7,1,747,"base_original",3.06557971472845,2.87390159786446,-0.873779318507788,-0.586989104338599,-1.10922287427558,-0.856663765707322,"demanda_baja"
"6tj3rGjkpJ3Zw2tDOMnzGZ","koos kombuis",23,39358,"african rock, afrikaans",1985,2023,11,2,17954,"base_original",4.59504405571461,4.25418540946209,-0.0170748111098861,0.581899148567886,-0.182463782313674,0.127453518381442,"demanda_media"
"3weGdWrlXcB3pcoctU1BDK","kopps",37,9601,"gauze pop, rochester ny indie",2014,2023,20,1,48670,"base_original",3.98236170163315,4.68727026939987,0.251729146798623,0.11365861019276,0.466267582059659,0.277218446350347,"demanda_media"
"0YB8oqF9j8hfq78KwFqLxL","kori linae carothers",6,866,"new age piano",2004,2024,11,1,2144,"base_original",2.93801909747621,3.33142729652074,-0.589805598758423,-0.684476899930814,-0.970209010481293,-0.748163836390177,"demanda_baja"
"554jQ7EIkel3GLdZayJsAJ","korniki",16,929,"zespol dzieciecy",2006,2021,4,18,13859,"base_original",2.96848294855394,4.14176323027579,-0.0868521908278466,-0.661194998739129,-0.506829464500341,-0.418292218022439,"demanda_baja"
"0I6oCyQQ1Q50q97y9B9gAx","korolova",52,135269," house ",2021,2024,20,1,947221,"base_original",5.13120149002623,5.97645177633793,1.05188893898621,0.99165576065813,1.16133690103109,1.06829386689181,"demanda_media"
"4ZRufjj25YMXohtTIlg44B","kosmischer läufer",24,13084,"hauntology, neo-kraut",2014,2024,7,5,25236,"base_original",4.1167737269759,4.40203772771625,0.074693089385126,0.216382572603816,-0.136125827715579,0.0516499447577876,"demanda_media"
"20UYCAvAHJ1WqrCElptD7O","kotori",31,48042,"gaming dubstep",2019,2023,20,3,37365,"base_original",4.68163011868853,4.57247660946575,0.18047985367503,0.6480722715126,0.188239854471088,0.338930659886239,"demanda_media"
"47aBSOa1QCUGfrtCRYQa5m","kotra",0,459,"ukrainian experimental",2004,2022,15,1,205,"base_original",2.66275783168157,2.31386722036915,-1.22137737875213,-0.894844445904499,-1.24823673806986,-1.1214861875755,"demanda_baja"
"5G4UIOEaPAEqQ9GFBGCfL2","kottarashky",11,4042,"bulgarian indie, bulgarian rock",2009,2020,2,1,2606,"base_original",3.60670374133367,3.41614103116833,-0.537226094672888,-0.173436789901197,-0.738519237490817,-0.483060707354967,"demanda_baja"
"0jx4hPtb5enLdBDdHKuSgf","kottonmouth kings",43,340754,"horrorcore, rap metal, rap rock",2007,2021,20,21,293480,"base_original",5.53244223708625,5.46757999020968,0.736046103476105,1.29830272408029,0.744295309648231,0.926214712401541,"demanda_media"
"2z2WkN1rkcm5WJ95L6Inzv","kovács apollónia",8,417,"classic hungarian pop",2008,2014,2,12,1115,"base_original",2.62117628177504,3.04766419460156,-0.765929614996789,-0.926623013028241,-0.877533101285103,-0.856695243103378,"demanda_baja"
"6gZ9klmJVVAgpXEdL6sZQE","koyori",27,17853,"vocaloid",2010,2019,6,1,36721,"base_original",4.25173553043784,4.56492632626859,0.175793598868024,0.319526701192012,0.00288803607870687,0.166069445379581,"demanda_media"
"7gv5MPZxtjXDKkjTH32q9Q","kozeljnik",0,264,"serbian metal",2010,2017,3,4,42,"base_original",2.42324587393681,1.63346845557959,-1.64368233062178,-1.07789069702401,-1.24823673806986,-1.32326992190522,"demanda_baja"
"3pj8yUKN5sRyQS1xkRCTFi","kozypop",35,36984,"korean r&b",2019,2023,20,8,94469,"base_original",4.56802562303793,4.97529391535621,0.430497566492224,0.561250397419256,0.373591672863469,0.455113212258316,"demanda_media"
"4DEP2Gftmem88C3JN8be77","kozzie",16,7992,"grime",2011,2024,15,4,5545,"base_original",3.90270981296988,3.74397986524184,-0.333745473882468,0.052784907887102,-0.506829464500341,-0.262596676831902,"demanda_baja"
"5yDkaiPTFbHGWCMXAEBt5Q","kraantje pappie",58,274471,"dutch hip hop",2012,2024,20,1,1663196,"base_original",5.43849804690731,6.22094369296325,1.20363840183967,1.22650617584682,1.43936462861966,1.28983640210205,"demanda_media"
"5B5Z5Y35CRtQSLn67QJYrz","krahnholm",1,907,"russian black metal",2013,2023,4,4,195,"base_original",2.95808584852109,2.29225607135648,-1.23479082938717,-0.6691409493357,-1.20189878347177,-1.03527685406488,"demanda_baja"
"60b43XXcJJOEI1x8HtpyRh","kråkesølv",23,14411,"nordnorsk musikk, norwegian indie",2009,2020,20,1,9847,"base_original",4.15872425345053,3.99334803992326,-0.178969450679035,0.24844312889493,-0.182463782313674,-0.0376633680325932,"demanda_media"
"1bSj9GyIw2qCHMTiXpxE3V","kreisky",13,6843,"vienna indie",2007,2023,11,4,5868,"base_original",3.83531000086906,3.76856410951357,-0.318486704126859,0.00127481608466851,-0.645843328294626,-0.321018405445606,"demanda_baja"
"1D8wAaE3QG9CJQJvAKMJhZ","kreng",12,3533,"dark jazz, warm drone",2009,2018,11,18,4818,"base_original",3.54826654517075,3.68295692630121,-0.37162074736307,-0.218097231009354,-0.692181282892722,-0.427299753755049,"demanda_baja"
"5Xku6uixpv4Ta7lDIKKR3W","kreuzjoch duo",15,1280,"zillertal",2003,2016,4,20,2977,"base_original",3.10754912974469,3.47392469341616,-0.501361351867295,-0.554914112539701,-0.553167419098436,-0.536480961168477,"demanda_baja"
"6naOJv1tTWVsm48ukkp6sO","kriill",25,6036," folk ",2019,2023,16,1,25460,"base_original",3.78082117585347,4.40587545689632,0.0770750631930543,-0.040368094945433,-0.0897878731174836,-0.0176936349566208,"demanda_media"
"3iBsRBThyYCyg0bFB5lier","krijo stalka",32,13126,"psychokore",2005,2024,20,1,15244,"base_original",4.11816548524312,4.1831274287014,-0.0611785612899433,0.217446219428295,0.234577809069183,0.130281822402511,"demanda_media"
"38Mb64k2ldYOmNFO1D3xez","krilla",10,3889,"canadian electronic",2018,2021,15,1,6548,"base_original",3.58994960132571,3.8161749904288,-0.28893592917859,-0.186241088058443,-0.784857192088912,-0.420011403108648,"demanda_baja"
"4Z91fAnagtMpEwyvz7Vva1","kris baha",18,8025,"australian techno, ebm, modern ebm",2017,2024,17,5,15918,"base_original",3.90449915539782,4.2019157827407,-0.0495171424883832,0.0541524071405342,-0.41415355530415,-0.136506096884,"demanda_baja"
"61nigcxb7ApOyrjDCDXSYA","kris hollis",14,1209," contemporary ",2017,2024,17,1,2182,"base_original",3.08278537031645,3.33905373570914,-0.585072076005206,-0.5738397368369,-0.599505373696531,-0.586139062179546,"demanda_baja"
"5CoFQUoC3x9DeztqIcqo8C","krishna prema das",9,4462,"hare krishna",1988,2005,10,6,1189,"base_original",3.64962688684053,3.07554696139253,-0.748623542297943,-0.140632912611447,-0.831195146687007,-0.573483867198799,"demanda_baja"
"44bpIttZnohSzfXKoaw31l","krist",30,23086,"t-pop, thai ost",2018,2023,17,1,57317,"base_original",4.36336750294349,4.7582910281294,0.29580979427936,0.404841080752174,0.141901899872993,0.280850924968175,"demanda_media"
"7jnT4B6Bxw3hRwI2VE4fIV","krista muir",3,274,"kingston on indie, stomp and whittle",2007,2020,5,5,655,"base_original",2.43933269383026,2.81690383937566,-0.909156272289789,-1.06559639613959,-1.10922287427558,-1.02799184756832,"demanda_baja"
"0uWNGisbRTdz6E5O3V3Sc8","kristene dimarco",51,112296,"ccm, deep ccm, world worship, worship",2008,2024,15,1,823840,"base_original",5.05036815429486,5.91584340164161,1.01427097422265,0.929879141192309,1.11499894643299,1.01971635394932,"demanda_media"
"1TLU7Mia0hFpRZ7NPMgGKW","kristi brud",25,1676,"norwegian alternative rock",2022,2023,6,1,7636,"base_original",3.22453306260609,3.8829227906026,-0.247507390506098,-0.465509514317867,-0.0897878731174836,-0.26760159264715,"demanda_baja"
"2APFUx204lyzQSN8gfwMsk","kristi hoopes",0,250," singer-songwriter , country , rock ",2014,2017,4,1,52,"base_original",2.39967372148104,1.72427586960079,-1.58732064598602,-1.09590563948648,-1.24823673806986,-1.31048767451412,"demanda_baja"
"1twQlEL4p1Pc2aDqItYRSs","kristian schultze",0,108,"rock keyboard",1996,2006,3,2,70,"base_original",2.03742649794062,1.85125834871908,-1.50850608530862,-1.37275192671104,-1.24823673806986,-1.37649825002984,"demanda_baja"
"5L0xsQmR0XRypu4bkbyoz9","kristiina brask",24,7967,"finnish pop, iskelma",2007,2022,10,1,26062,"base_original",3.90134932541564,4.41602440402653,0.0833742378111625,0.0517451596054617,-0.136125827715579,-0.000335476766318195,"demanda_media"
